Date,ASHOKLEY.NS,ASTRAL.NS,AUBANK.NS,AUROPHARMA.NS,BHARATFORG.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,FEDERALBNK.NS,GODREJPROP.NS,HDFCAMC.NS,HINDPETRO.NS,IDEA.NS,IDFCFIRSTB.NS,INDHOTEL.NS,JUBLFOOD.NS,LUPIN.NS,MPHASIS.NS,MRF.NS,PAGEIND.NS,PERSISTENT.NS,PIIND.NS,POLYCAB.NS,UPL.NS,VOLTAS.NS
2021-12-08,117.95292663574219,1664.5096435546875,577.9251708984375,687.0369262695312,704.9553833007812,5011.97021484375,601.00634765625,905.1810302734375,87.58956146240234,2042.800048828125,2409.75,179.92015075683594,14.300000190734863,48.599998474121094,200.5531005859375,761.4827880859375,876.11328125,2923.458740234375,74281.4921875,38994.55078125,2096.356201171875,2914.893310546875,2339.6181640625,705.2042236328125,1235.06005859375
2021-12-09,119.16845703125,1660.179931640625,580.3909301757812,690.2669067382812,708.3757934570312,5028.955078125,610.7484741210938,905.1331176757812,88.02581024169922,2044.3499755859375,2417.39208984375,182.12628173828125,16.399999618530273,49.5,202.38938903808594,760.0722045898438,874.4383544921875,2924.9990234375,74294.6796875,38417.734375,2121.442626953125,2906.824462890625,2333.669921875,718.86083984375,1232.7440185546875
2021-12-10,119.58921813964844,1699.59423828125,577.8006591796875,689.3859252929688,713.3599853515625,5071.990234375,622.8785400390625,931.8997192382812,89.77081298828125,2099.199951171875,2390.948486328125,183.25917053222656,16.399999618530273,52.099998474121094,202.6375274658203,752.5723876953125,870.84228515625,2925.885986328125,73849.3828125,38927.25,2121.174072265625,2886.281494140625,2429.968017578125,714.26025390625,1232.7440185546875
2021-12-13,119.82295989990234,1667.4581298828125,577.9750366210938,678.472900390625,721.8132934570312,5225.71484375,616.5747680664062,951.819091796875,89.14067077636719,2066.35009765625,2357.3310546875,178.63818359375,15.5,51.099998474121094,201.84347534179688,742.73828125,870.9408569335938,3009.958984375,73422.515625,39032.375,2158.0458984375,2874.5009765625,2502.376220703125,717.1174926757812,1215.69287109375
2021-12-14,117.76593017578125,1678.3194580078125,582.2589111328125,693.7903442382812,719.1747436523438,5190.40869140625,612.8497924804688,922.9934692382812,88.2197036743164,2082.5,2332.2939453125,179.6219940185547,15.25,50.79999923706055,196.68199157714844,745.589111328125,929.1184692382812,2976.02197265625,73740.7734375,39226.41015625,2155.552001953125,2922.912353515625,2510.73291015625,723.558349609375,1213.13037109375
2021-12-15,118.04643249511719,1691.1962890625,576.0821533203125,678.2281494140625,712.0405883789062,5069.55712890625,610.8440551757812,897.8070068359375,86.57164001464844,2012.9000244140625,2303.740478515625,179.1748046875,14.949999809265137,50.20000076293945,198.27015686035156,730.6491088867188,905.2759399414062,2995.861328125,73615.0546875,38749.12109375,2143.595703125,3056.712158203125,2423.4794921875,716.681640625,1194.305419921875
2021-12-16,117.85943603515625,1699.59423828125,571.6239624023438,669.1746215820312,710.0860595703125,5110.15869140625,616.6702270507812,899.0040893554688,85.89302062988281,1998.5999755859375,2285.923828125,177.56494140625,14.699999809265137,49.70000076293945,193.60496520996094,729.755126953125,890.0542602539062,2997.12158203125,72939.40625,39209.3828125,2202.400146484375,3015.57763671875,2382.8759765625,710.8218994140625,1200.2684326171875
2021-12-17,115.19461822509766,1672.94482421875,552.4212036132812,665.1617431640625,685.11669921875,5146.0361328125,596.9470825195312,876.9299926757812,82.5969009399414,1884.699951171875,2248.6025390625,171.3340606689453,14.050000190734863,48.04999923706055,189.48568725585938,705.9444580078125,861.926025390625,3046.556884765625,72194.734375,37743.81640625,2269.126953125,2936.673828125,2286.627197265625,693.0973510742188,1180.999755859375
2021-12-20,112.01555633544922,1565.3765869140625,497.87646484375,671.964111328125,649.1531372070312,4944.6982421875,581.1399536132812,856.48388671875,78.57369995117188,1806.1500244140625,2169.506103515625,165.1031951904297,13.649999618530273,45.599998474121094,181.29681396484375,674.1472778320312,862.2215576171875,2892.5087890625,69600.2421875,37143.62890625,2160.27099609375,2813.020751953125,2243.369140625,686.02685546875,1147.784912109375
2021-12-21,114.39985656738281,1571.348388671875,516.35693359375,679.0111694335938,658.09521484375,5149.80615234375,581.7606811523438,863.7142944335938,78.08897399902344,1818.25,2182.212158203125,167.87576293945312,13.949999809265137,45.75,179.21238708496094,677.9022216796875,862.8126831054688,2900.958251953125,70061.09375,37770.2421875,2166.506103515625,2853.859130859375,2269.127197265625,710.579833984375,1157.1480712890625
2021-12-22,116.2698974609375,1604.3055419921875,511.62469482421875,702.8438110351562,668.7962036132812,5223.56640625,586.8228759765625,886.6022338867188,78.8160629272461,1852.4000244140625,2210.71875,171.81106567382812,13.899999618530273,48.04999923706055,179.70867919921875,681.3292846679688,889.0197143554688,2958.843017578125,70196.203125,38131.37109375,2219.9560546875,2917.41796875,2315.18701171875,730.580322265625,1172.3262939453125
2021-12-23,117.67242431640625,1613.4500732421875,520.4664306640625,707.737548828125,681.5008544921875,5205.72265625,594.4638061523438,895.1734008789062,79.64009094238281,1875.9000244140625,2230.1767578125,175.7761688232422,13.800000190734863,47.70000076293945,178.91461181640625,702.189697265625,898.9705810546875,2974.9013671875,70673.953125,38731.2578125,2264.016845703125,2910.685791015625,2349.989990234375,731.0162353515625,1192.383544921875
